filename,filetype,order,saturation,sat.granularity,timeAvg,timeSd,solvedCount,profile.x,span.x,statespace.states,Unnamed..0,Unnamed..0.1,type,status,status.spec,regroup.strategy,regroup.time,bandwidth,profile.y,span.y,average.wavefront,RMS.wavefront,state.vector.length,groups,group.checks,next.state.calls,reachability.time,statespace.nodes,group.next,group.explored.nodes,group.explored.vectors,time,memory,peak.nodes,LDDop.union,LDDop.minus,LDDop.relProd,LDDop.satCount,LDDop.satCountL,LDDop.zip,LDDop.relProdUnion,LDDop.projectMinus,Unnamed..36,timeBest,memBest,timeMark,memMark,Places,Transitions,Arcs,Ordinary,Simple_free_choice,Extended_free_choice,State_machine,Marked_graph,Connected,Strongly_connected,Source_place,Sink_place,Source_transitions,Sink_transitions,Loop_free,Conservative,Subconservative,Nested_units,Safe,Deadlock,Quasi_live,Live,MarkingGraphFixedSize,Markings,Firings,Max_tokens_place,Min_tokens_marking,Max_tokens_marking,Dead_transitions,Concurrent_Units,Exclusives
AirplaneLD-pt-0200,pnml,bfs,sat-like,5,167.09,11.8077676881694,10,12199887,12621738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.09,,1,,1419,1608,6128,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,275495000.0,-1.0,1,608,608.0,0.0,0.43799,0.12259
angiogenesis-01,pnml,bfs,sat-like,5,0.131,0.0276686746259295,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,,1,,39,64,185,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,110.0,-1.0,1,8,39.0,0.10937000000000001,0.13719,0.67765
angiogenesis-05,pnml,bfs,sat-like,5,4.164,0.30540319433678303,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.164,,1,,39,64,185,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,40,2147483647.0,0.10937000000000001,0.13719,0.67765
angiogenesis-10,pnml,bfs,sat-like,5,123.279,10.1120021646446,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.279,,1,,39,64,185,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,80,2147483647.0,0.10937000000000001,0.13719,0.67765
BridgeAndVehicles-V04-P05-N02-unfolded,pnml,bfs,sat-like,5,0.516,0.0295145914949049,10,35432,39034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516,,1,,28,52,326,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,17,17.0,0.35575999999999997,0.18735,0.5599
BridgeAndVehicles-V10-P10-N10-unfolded,pnml,bfs,sat-like,5,29.781999999999996,1.68522863598847,10,1351610,1392323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.781999999999996,,1,,48,288,2090,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,34,34.0,0.47395,0.06652999999999999,0.8276100000000001
circadian_clock-000001,pnml,bfs,sat-like,5,0.015,0.0052704627669473,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,128.0,-1.0,1,7,7.0,0.0,0.35,0.17647000000000002
circadian_clock-000010,pnml,bfs,sat-like,5,0.155,0.0343996124009171,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,52,52.0,0.0,0.35,0.17647000000000002
circadian_clock-000100,pnml,bfs,sat-like,5,165.13099999999997,10.998400338231,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.13099999999997,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,502,502.0,0.0,0.35,0.17647000000000002
CircularTrain-012,pnml,bfs,sat-like,5,0.03,0.0105409255338946,10,1562,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,1,,24,12,48,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,1036.0,2147483647.0,-1,-1,12.0,0.0,0.38769000000000003,0.14814000000000002
CircularTrain-024,pnml,bfs,sat-like,5,0.18100000000000002,0.038715486421959,10,3308,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18100000000000002,,1,,48,24,96,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,2.0,2147483647206860.0,-1,-1,24.0,0.0,0.44081000000000004,0.07843
closed_system1,pnml,bfs,sat-like,5,2.258,0.109219452886786,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.258,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,25632.0,-1.0,1,36,231.0,0.099,0.17154,0.64835
closed_system2,pnml,bfs,sat-like,5,4.981,0.27318898627547605,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.981,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,349874.0,-1.0,1,36,231.0,0.0,0.32256999999999997,0.34628000000000003
closed_system3,pnml,bfs,sat-like,5,7.04,0.348201729525349,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1465210.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
closed_system4,pnml,bfs,sat-like,5,7.482,0.563457579986679,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.482,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,2409740.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
closed_system5,pnml,bfs,sat-like,5,5.869,0.313136462974922,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.869,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1657240.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
cs_repetitions-2-unfolded,pnml,bfs,sat-like,5,0.155,0.0236877840059198,10,3536,4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,1,,23,28,92,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,8,8.0,0.0,0.365,0.19063
cs_repetitions-3-unfolded,pnml,bfs,sat-like,5,4.124,0.426281075765223,10,36009,41484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.124,,1,,58,81,279,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,15,15.0,0.0,0.41355,0.13962
database2UNFOLD,pnml,bfs,sat-like,5,0.03,0.0133333333333333,10,2266,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,1,,38,32,88,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,153.0,-1.0,1,6,38.0,0.0,0.20576,0.53915
dekker-10,pnml,bfs,sat-like,5,1.003,0.0697694616417368,10,176152,194690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.003,,1,,50,120,820,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,6144.0,-1.0,1,20,20.0,0.0,0.41855,0.12452
dekker-15,pnml,bfs,sat-like,5,24.958000000000002,1.4088592706315402,10,858894,918960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.958000000000002,,1,,75,255,1830,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,278528.0,-1.0,1,30,30.0,0.0,0.43831000000000003,0.09742999999999999
desel_esparza_10_3a,pnml,bfs,sat-like,5,0.006999999999999999,0.00483045891539648,10,558,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006999999999999999,,1,,9,9,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,14.0,-1.0,1,3,9.0,0.0,0.1909,0.44443999999999995
desel_esparza_10_3b,pnml,bfs,sat-like,5,0.004,0.00516397779494322,10,592,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,1,,11,9,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,10.0,-1.0,1,4,11.0,0.11110999999999999,0.22435,0.40259
desel_esparza_8_1,pnml,bfs,sat-like,5,0.008,0.0042163702135578395,10,428,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,,8,7,20,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,-1,1,-1,9.0,-1.0,1,2,2.0,0.0,0.1,0.61363
desel_esparza_8_3,pnml,bfs,sat-like,5,0.013999999999999999,0.008432740427115679,10,989,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013999999999999999,,1,,14,8,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,21.0,-1.0,1,5,14.0,0.0,0.30416,0.2689
desel_esparza_9_5,pnml,bfs,sat-like,5,0.016,0.00966091783079296,10,539,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,1,,16,9,40,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,-1,1,-1,256.0,-1.0,1,8,8.0,0.0,0.36601,0.15789
dnawalk-01,pnml,bfs,sat-like,5,0.168,0.0436653943835008,10,21419,23336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,1,,13,82,241,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.36666,0.13460999999999998
dnawalk-02,pnml,bfs,sat-like,5,0.203,0.0498998997994986,10,26809,28367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,,1,,14,84,244,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.37083,0.13445
dnawalk-03,pnml,bfs,sat-like,5,0.249,0.050651313463281,10,20846,22802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249,,1,,14,84,244,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.37083,0.13445
dnawalk-04,pnml,bfs,sat-like,5,6.324,0.32595841588903496,10,110419,119561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.324,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-05,pnml,bfs,sat-like,5,10.017999999999999,0.324133031674068,10,129945,138027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.017999999999999,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-06,pnml,bfs,sat-like,5,11.105,0.46681545247203,10,120374,128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.105,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-07,pnml,bfs,sat-like,5,8.59,0.570126691573412,10,127513,135138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-08,pnml,bfs,sat-like,5,6.2989999999999995,0.43146906674239793,10,205704,220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2989999999999995,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-09,pnml,bfs,sat-like,5,4.7,0.17120488051195,10,195145,208669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-10,pnml,bfs,sat-like,5,4.745,0.319973957273609,10,209109,224590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.745,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-11,pnml,bfs,sat-like,5,4.447,0.195394188472659,10,204980,222289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.447,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-12,pnml,bfs,sat-like,5,55.254,3.4640894266106304,10,234744,252018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.254,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-13,pnml,bfs,sat-like,5,58.641999999999996,3.3308450712827997,10,264142,281046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.641999999999996,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-14,pnml,bfs,sat-like,5,69.835,2.9167495226326503,10,245188,261235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.835,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-15,pnml,bfs,sat-like,5,33.059,1.39087063061635,10,236032,252973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.059,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
erk-000010,pnml,bfs,sat-like,5,0.204,0.0539958846168442,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204,,1,,11,11,34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,50,2147483647.0,0.0,0.22435,0.40259
erk-000100,pnml,bfs,sat-like,5,401.981,25.0885403011902,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.981,,1,,11,11,34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,500,2147483647.0,0.0,0.22435,0.40259
fivediningphilosophers-2at1ce-boxed,pnml,bfs,sat-like,5,0.006999999999999999,0.0067494855771055295,10,737,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006999999999999999,,1,,15,10,40,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,11.0,-1.0,1,10,15.0,0.0,0.3125,0.25925
fivediningphilosophers-3_32,pnml,bfs,sat-like,5,0.0111111111111111,0.00600925212577332,9,760,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111111111111111,,1,,15,10,40,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,11.0,-1.0,1,8,15.0,0.0,0.3125,0.25925
fivediningphilosophers-boxed,pnml,bfs,sat-like,5,0.018000000000000002,0.0063245553203367605,10,2399,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018000000000000002,,1,,25,25,80,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,243.0,-1.0,1,10,25.0,0.02,0.32763000000000003,0.27142
fivediningphilosophers-lr-boxed,pnml,bfs,sat-like,5,0.012,0.0063245553203367605,10,1014,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,1,,20,15,50,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,82.0,-1.0,1,10,20.0,0.0,0.32466999999999996,0.26086
FMS-10,pnml,bfs,sat-like,5,0.315,0.0694822119522528,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,36,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-100,pnml,bfs,sat-like,5,430.115,22.683834797298104,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.115,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,306,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-2,pnml,bfs,sat-like,5,0.026000000000000002,0.00966091783079296,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026000000000000002,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,12,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-20,pnml,bfs,sat-like,5,1.415,0.0570087712549569,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,66,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-5,pnml,bfs,sat-like,5,0.08199999999999999,0.0322490309931942,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08199999999999999,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,21,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-50,pnml,bfs,sat-like,5,22.116999999999997,1.14388276400065,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.116999999999997,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,156,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
G-PPP-1-1,pnml,bfs,sat-like,5,0.295,0.0675359986311827,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1-10,pnml,bfs,sat-like,5,0.765,0.11384687571958699,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,103,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1-100,pnml,bfs,sat-like,5,7.313,0.42132199351828503,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.313,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,913,2147483647.0,0.43181,0.06302,0.81818
G-PPP-10-10,pnml,bfs,sat-like,5,21.947,1.1714667918658401,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.947,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,211,2147483647.0,0.43181,0.06302,0.81818
G-PPP-10-100,pnml,bfs,sat-like,5,27.528000000000002,1.50343163019363,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.528000000000002,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,1021,2147483647.0,0.43181,0.06302,0.81818
G-PPP-100-10,pnml,bfs,sat-like,5,20.032,1.1566695485074598,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.032,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,1291,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1000-10,pnml,bfs,sat-like,5,20.899,1.85124252568076,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.899,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,12091,2147483647.0,0.43181,0.06302,0.81818
HouseConstruction-002,pnml,bfs,sat-like,5,0.06,0.0105409255338946,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,2,2147483647.0,0.0,0.16666,0.5968100000000001
HouseConstruction-005,pnml,bfs,sat-like,5,0.442,0.060882400303098,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,5,2147483647.0,0.0,0.16666,0.5968100000000001
HouseConstruction-010,pnml,bfs,sat-like,5,2.8169999999999997,0.18269890226514499,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8169999999999997,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,10,2147483647.0,0.0,0.16666,0.5968100000000001
HouseConstruction-020,pnml,bfs,sat-like,5,47.723,3.2230456610686296,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.723,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,20,2147483647.0,0.0,0.16666,0.5968100000000001
