filename,filetype,order,saturation,sat.granularity,timeAvg,timeSd,solvedCount,profile.x,span.x,statespace.states,Unnamed..0,Unnamed..0.1,type,status,status.spec,regroup.strategy,regroup.time,bandwidth,profile.y,span.y,average.wavefront,RMS.wavefront,state.vector.length,groups,group.checks,next.state.calls,reachability.time,statespace.nodes,group.next,group.explored.nodes,group.explored.vectors,time,memory,peak.nodes,LDDop.union,LDDop.minus,LDDop.relProd,LDDop.satCount,LDDop.satCountL,LDDop.zip,LDDop.relProdUnion,LDDop.projectMinus,Unnamed..36,timeBest,memBest,timeMark,memMark,Places,Transitions,Arcs,Ordinary,Simple_free_choice,Extended_free_choice,State_machine,Marked_graph,Connected,Strongly_connected,Source_place,Sink_place,Source_transitions,Sink_transitions,Loop_free,Conservative,Subconservative,Nested_units,Safe,Deadlock,Quasi_live,Live,MarkingGraphFixedSize,Markings,Firings,Max_tokens_place,Min_tokens_marking,Max_tokens_marking,Dead_transitions,Concurrent_Units,Exclusives
AirplaneLD-pt-0200,pnml,bfs-prev,sat,5,8.63,0.419391093001376,10,12199887,12621738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63,,1,,1419,1608,6128,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,275495000.0,-1.0,1,608,608.0,0.0,0.43799,0.12259
angiogenesis-01,pnml,bfs-prev,sat,5,0.031,0.00875595035770913,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,1,,39,64,185,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,110.0,-1.0,1,8,39.0,0.10937000000000001,0.13719,0.67765
angiogenesis-05,pnml,bfs-prev,sat,5,1.383,0.0946396675113912,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.383,,1,,39,64,185,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,40,2147483647.0,0.10937000000000001,0.13719,0.67765
angiogenesis-10,pnml,bfs-prev,sat,5,28.249000000000002,2.36573432339493,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.249000000000002,,1,,39,64,185,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,80,2147483647.0,0.10937000000000001,0.13719,0.67765
angiogenesis-15,pnml,bfs-prev,sat,5,460.781,19.0201065834144,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.781,,1,,39,64,185,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,120,2147483647.0,0.10937000000000001,0.13719,0.67765
BridgeAndVehicles-V04-P05-N02-unfolded,pnml,bfs-prev,sat,5,0.23199999999999998,0.0489444129146071,10,35432,39034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23199999999999998,,1,,28,52,326,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,17,17.0,0.35575999999999997,0.18735,0.5599
BridgeAndVehicles-V10-P10-N10-unfolded,pnml,bfs-prev,sat,5,4.797,0.185654996641022,10,1351610,1392323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.797,,1,,48,288,2090,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,34,34.0,0.47395,0.06652999999999999,0.8276100000000001
circadian_clock-000001,pnml,bfs-prev,sat,5,0.006999999999999999,0.0067494855771055295,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006999999999999999,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,128.0,-1.0,1,7,7.0,0.0,0.35,0.17647000000000002
circadian_clock-000010,pnml,bfs-prev,sat,5,0.061,0.013703203194063,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,52,52.0,0.0,0.35,0.17647000000000002
circadian_clock-000100,pnml,bfs-prev,sat,5,8.512,0.636846396969735,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.512,,1,,14,16,58,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,502,502.0,0.0,0.35,0.17647000000000002
CircularTrain-012,pnml,bfs-prev,sat,5,0.016,0.008432740427115679,10,1562,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,1,,24,12,48,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,1036.0,2147483647.0,-1,-1,12.0,0.0,0.38769000000000003,0.14814000000000002
CircularTrain-024,pnml,bfs-prev,sat,5,0.069,0.0237814119756493,10,3308,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,,1,,48,24,96,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,-1,-1,1,-1,2.0,2147483647206860.0,-1,-1,24.0,0.0,0.44081000000000004,0.07843
closed_system1,pnml,bfs-prev,sat,5,0.37,0.0664997911442,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,25632.0,-1.0,1,36,231.0,0.099,0.17154,0.64835
closed_system2,pnml,bfs-prev,sat,5,0.7020000000000001,0.0874070935336486,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7020000000000001,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,349874.0,-1.0,1,36,231.0,0.0,0.32256999999999997,0.34628000000000003
closed_system3,pnml,bfs-prev,sat,5,0.9259999999999999,0.075748120622084,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9259999999999999,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1465210.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
closed_system4,pnml,bfs-prev,sat,5,1.044,0.0801664934163062,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.044,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,2409740.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
closed_system5,pnml,bfs-prev,sat,5,0.851,0.036040101122068,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.851,,1,,231,202,846,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1657240.0,-1.0,1,36,231.0,0.0,0.34155,0.30832
cs_repetitions-2-unfolded,pnml,bfs-prev,sat,5,0.076,0.0227058484879019,10,3536,4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076,,1,,23,28,92,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,8,8.0,0.0,0.365,0.19063
cs_repetitions-3-unfolded,pnml,bfs-prev,sat,5,0.8109999999999999,0.0381371792932362,10,36009,41484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8109999999999999,,1,,58,81,279,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1,-1,1,-1,-1.0,-1.0,-1,15,15.0,0.0,0.41355,0.13962
database2UNFOLD,pnml,bfs-prev,sat,5,0.013000000000000001,0.0067494855771055295,10,2266,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013000000000000001,,1,,38,32,88,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,153.0,-1.0,1,6,38.0,0.0,0.20576,0.53915
dekker-10,pnml,bfs-prev,sat,5,0.638,0.0672970199109061,10,176152,194690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638,,1,,50,120,820,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,6144.0,-1.0,1,20,20.0,0.0,0.41855,0.12452
dekker-15,pnml,bfs-prev,sat,5,14.767999999999999,0.7469761263476451,10,858894,918960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.767999999999999,,1,,75,255,1830,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,-1,1,-1,278528.0,-1.0,1,30,30.0,0.0,0.43831000000000003,0.09742999999999999
desel_esparza_10_3a,pnml,bfs-prev,sat,5,0.005,0.0052704627669473,10,558,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,1,,9,9,27,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,14.0,-1.0,1,3,9.0,0.0,0.1909,0.44443999999999995
desel_esparza_10_3b,pnml,bfs-prev,sat,5,0.006,0.00516397779494322,10,592,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,,11,9,31,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,0,0,10.0,-1.0,1,4,11.0,0.11110999999999999,0.22435,0.40259
desel_esparza_8_1,pnml,bfs-prev,sat,5,0.005,0.0052704627669473,10,428,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,1,,8,7,20,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,-1,1,-1,9.0,-1.0,1,2,2.0,0.0,0.1,0.61363
desel_esparza_8_3,pnml,bfs-prev,sat,5,0.006,0.00516397779494322,10,989,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,,14,8,40,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,1,-1,21.0,-1.0,1,5,14.0,0.0,0.30416,0.2689
desel_esparza_9_5,pnml,bfs-prev,sat,5,0.015,0.0052704627669473,10,539,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,1,,16,9,40,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,-1,1,-1,256.0,-1.0,1,8,8.0,0.0,0.36601,0.15789
dnawalk-01,pnml,bfs-prev,sat,5,0.0588888888888889,0.0116666666666667,9,21419,23336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0588888888888889,,1,,13,82,241,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.36666,0.13460999999999998
dnawalk-02,pnml,bfs-prev,sat,5,0.067,0.0156702123647242,10,26809,28367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,1,,14,84,244,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.37083,0.13445
dnawalk-03,pnml,bfs-prev,sat,5,0.085,0.0184089350286454,10,20846,22802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,1,,14,84,244,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,13,13.0,0.0,0.37083,0.13445
dnawalk-04,pnml,bfs-prev,sat,5,0.8190000000000001,0.0604520011616195,10,110419,119561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8190000000000001,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-05,pnml,bfs-prev,sat,5,1.406,0.07530677998102901,10,129945,138027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.406,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-06,pnml,bfs-prev,sat,5,1.795,0.169197452042806,10,120374,128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.795,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-07,pnml,bfs-prev,sat,5,1.656,0.0887192826341101,10,127513,135138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.656,,1,,34,250,728,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,29,29.0,0.0,0.44047,0.06359
dnawalk-08,pnml,bfs-prev,sat,5,2.115,0.0966379267621615,10,205704,220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.115,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-09,pnml,bfs-prev,sat,5,1.87,0.0845576726264388,9,195145,208669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-10,pnml,bfs-prev,sat,5,2.7239999999999998,0.23080535329820898,10,209109,224590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7239999999999998,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-11,pnml,bfs-prev,sat,5,1.902,0.123809890109348,10,204980,222289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.902,,1,,27,260,760,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,22.0,0.0,0.42486999999999997,0.08148
dnawalk-12,pnml,bfs-prev,sat,5,9.5,0.546158300210561,10,234744,252018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-13,pnml,bfs-prev,sat,5,32.556,2.15234858804155,10,264142,281046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.556,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-14,pnml,bfs-prev,sat,5,12.634,0.556421103521824,10,245188,261235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.634,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
dnawalk-15,pnml,bfs-prev,sat,5,9.408,0.462764639002497,10,236032,252973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.408,,1,,33,312,916,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,28,28.0,0.0,0.43865,0.06565
erk-000010,pnml,bfs-prev,sat,5,0.081,0.0172884033065199,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,,1,,11,11,34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,50,2147483647.0,0.0,0.22435,0.40259
erk-000100,pnml,bfs-prev,sat,5,78.561,5.1153699768443,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.561,,1,,11,11,34,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,500,2147483647.0,0.0,0.22435,0.40259
fivediningphilosophers-2at1ce-boxed,pnml,bfs-prev,sat,5,0.006,0.00516397779494322,10,737,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,,15,10,40,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,11.0,-1.0,1,10,15.0,0.0,0.3125,0.25925
fivediningphilosophers-3_32,pnml,bfs-prev,sat,5,0.006,0.00516397779494322,10,760,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,1,,15,10,40,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-1,1,-1,11.0,-1.0,1,8,15.0,0.0,0.3125,0.25925
fivediningphilosophers-boxed,pnml,bfs-prev,sat,5,0.013000000000000001,0.00483045891539648,10,2399,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013000000000000001,,1,,25,25,80,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,243.0,-1.0,1,10,25.0,0.02,0.32763000000000003,0.27142
fivediningphilosophers-lr-boxed,pnml,bfs-prev,sat,5,0.008,0.0063245553203367605,10,1014,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,,20,15,50,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,82.0,-1.0,1,10,20.0,0.0,0.32466999999999996,0.26086
FMS-10,pnml,bfs-prev,sat,5,0.12,0.0278886675511359,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,36,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-100,pnml,bfs-prev,sat,5,50.91,3.46414651986764,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.91,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,306,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-2,pnml,bfs-prev,sat,5,0.013999999999999999,0.00699205898780101,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013999999999999999,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,12,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-20,pnml,bfs-prev,sat,5,0.518,0.0466190232987922,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,66,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-5,pnml,bfs-prev,sat,5,0.038,0.0122927259430572,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,21,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
FMS-50,pnml,bfs-prev,sat,5,4.809,0.380393071557421,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.809,,1,,22,20,50,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,156,2147483647.0,0.0,0.25543000000000005,0.40726999999999997
G-PPP-1-1,pnml,bfs-prev,sat,5,0.062,0.013984117975602,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,22,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1-10,pnml,bfs-prev,sat,5,0.17,0.0371184290855335,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,103,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1-100,pnml,bfs-prev,sat,5,1.608,0.109219452886786,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.608,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,913,2147483647.0,0.43181,0.06302,0.81818
G-PPP-10-10,pnml,bfs-prev,sat,5,4.965,0.273058805225378,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.965,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,211,2147483647.0,0.43181,0.06302,0.81818
G-PPP-10-100,pnml,bfs-prev,sat,5,8.68,0.38921573566454,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,1021,2147483647.0,0.43181,0.06302,0.81818
G-PPP-100-10,pnml,bfs-prev,sat,5,5.39444444444444,0.162027089641756,9,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39444444444444,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,1291,2147483647.0,0.43181,0.06302,0.81818
G-PPP-1000-10,pnml,bfs-prev,sat,5,5.492000000000001,0.30047370008778496,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.492000000000001,,1,,33,22,83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,12091,2147483647.0,0.43181,0.06302,0.81818
HouseConstruction-002,pnml,bfs-prev,sat,5,0.017,0.009486832980505141,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,2,2147483647.0,0.0,0.16666,0.5968100000000001
HouseConstruction-005,pnml,bfs-prev,sat,5,0.139,0.0276686746259295,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,,1,,26,18,51,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-1,-1,1,-1,-1.0,-1.0,-1,5,2147483647.0,0.0,0.16666,0.5968100000000001
